critical_high_ratio,content_type_encoded,has_forms,response_time_ms_scaled,status_category_encoded,waf_detected,log_response_size,path_depth_scaled,security_score,input_count,has_inputs,subdomain_count,num_query_params,total_headers,has_frame_options,has_comments,has_javascript,response_size_scaled,has_csp,url_length,security_headers_count_scaled,params_per_input,has_hsts,has_https,vuln_density_per_kb,input_count_scaled,interactivity_score,security_headers_count,server_header_encoded,path_depth,form_count,form_count_scaled,domain_tld_encoded,response_time_ms,response_size,has_xss_protection,has_sql_injection,has_xss,has_command_injection,has_path_traversal,has_idor
0.0,0,1.0,0.1405935580210456,0,0,11.583225481770386,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.039372237399753665,1.0,97,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,901.795,107282.0,0.0,0,0,0,0,0
0.0,0,1.0,0.05194118949789064,0,0,11.548765469964032,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,18.0,1.0,1.0,1.0,0.038038555660110066,1.0,46,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,382.204,103648.0,0.0,0,0,0,0,0
0.0,0,1.0,0.05330751063727416,0,0,11.667841566073582,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.042848838148142165,1.0,52,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,390.212,116755.0,0.0,0,0,0,0,0
0.0,0,1.0,0.5046295901343697,0,0,11.524142320175393,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.03711334606582237,1.0,40,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,3035.408,101127.0,0.0,0,0,0,0,0
0.0,0,1.0,0.06151175039592261,0,0,11.552847854967647,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.038194164096436126,1.0,39,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,438.297,104072.0,0.0,0,0,0,0,0
0.0,0,1.0,0.06686254925359078,0,0,11.577542108056202,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.039149100774078564,1.0,62,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,469.658,106674.0,0.0,0,0,0,0,0
0.0,0,1.0,0.06848428781875567,0,0,11.569173464508815,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.03882283685923455,1.0,45,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,479.163,105785.0,0.0,0,0,0,0,0
0.0,0,1.0,0.06621078267611263,0,0,11.575111220524203,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.039054047507549206,1.0,44,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,465.838,106415.0,0.0,0,0,0,0,0
0.0,0,1.0,0.05174497704655558,0,0,11.598295495687733,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,18.0,1.0,1.0,1.0,0.039970082076110136,1.0,104,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,381.054,108911.0,0.0,0,0,0,0,0
0.0,0,1.0,0.06605159466124688,0,0,11.57890045389376,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.039202315923293846,1.0,50,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,464.905,106819.0,0.0,0,0,0,0,0
0.0,0,1.0,0.048699418562789865,0,0,11.52870038408559,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,18.0,1.0,1.0,1.0,0.03728290054125311,1.0,82,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,363.204,101589.0,0.0,0,0,0,0,0
0.0,0,1.0,0.04701318581796877,0,0,11.841754279206164,0.07692307692307693,80.0,23.0,1.0,1.0,1.0,18.0,1.0,1.0,1.0,0.05098818697087626,1.0,43,0.25,1.0,0.0,1,0.0,0.1402439024390244,4.0,2.0,25,1.0,1.0,0.0625,8,353.321,138933.0,0.0,0,0,0,0,0
0.0,0,1.0,0.04956053529486636,0,0,11.553750659485363,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,18.0,1.0,1.0,1.0,0.03822866219316878,1.0,115,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,368.251,104166.0,0.0,0,0,0,0,0
0.0,0,1.0,0.07940188985008347,0,0,12.009607538614553,0.07692307692307693,80.0,23.0,1.0,1.0,1.0,17.0,1.0,1.0,1.0,0.06030707710104419,1.0,43,0.25,1.0,0.0,1,0.0,0.1402439024390244,4.0,2.0,25,1.0,1.0,0.0625,8,543.1510000000001,164325.0,0.0,0,0,0,0,0
0.0,0,1.0,0.04916316242603218,0,0,11.525831818519737,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,18.0,1.0,1.0,1.0,0.03717610324179348,1.0,84,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,365.922,101298.0,0.0,0,0,0,0,0
0.0,0,0.0,0.03524060935738887,0,0,12.1660784333036,0.07692307692307693,100.0,0.0,0.0,1.0,0.0,16.0,0.0,1.0,1.0,0.07052181674317415,0.0,31,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,25,1.0,0.0,0.0,8,284.322,192158.0,0.0,0,0,0,0,0
0.0,0,1.0,0.07032731990512191,0,0,11.548302261270587,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.03802093961071466,1.0,60,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,489.965,103600.0,0.0,0,0,0,0,0
0.0,0,1.0,0.09053464309978822,0,0,11.580612150434181,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.03926947711161382,1.0,122,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,608.4000000000001,107002.0,0.0,0,0,0,0,0
0.0,0,1.0,0.05151788246157563,0,0,11.642926884564483,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,18.0,1.0,1.0,1.0,0.04179444419162151,1.0,126,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,379.723,113882.0,0.0,0,0,0,0,0
0.0,0,1.0,0.05630120078607826,0,0,11.653721654935612,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.042248057463553125,1.0,130,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,407.758,115118.0,0.0,0,0,0,0,0
0.0,0,1.0,0.07513606053853665,0,0,11.54018064503668,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.03771339274835326,1.0,94,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,518.149,102762.0,0.0,0,0,0,0,0
0.0,0,1.0,0.05196627056775694,0,0,11.564426237832631,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.03863896934367004,1.0,82,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,382.351,105284.0,0.0,0,0,0,0,0
0.0,0,1.0,0.048682356610499855,0,0,11.552088484151552,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.03816517101513952,1.0,96,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,363.104,103993.0,0.0,0,0,0,0,0
0.0,0,1.0,0.06714390084685296,0,0,11.572599046455846,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.038956058232787284,1.0,83,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,471.307,106148.0,0.0,0,0,0,0,0
0.0,0,1.0,0.07377195745295083,0,0,11.641890196251227,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.041751138070191145,1.0,120,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,510.154,113764.0,0.0,0,0,0,0,0
0.0,0,1.0,0.084229739870063,0,0,11.556061579847363,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.03831710944117487,1.0,91,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,571.447,104407.0,0.0,0,0,0,0,0
0.0,0,1.0,0.06637764856950887,0,0,11.56801006327378,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.03877769573265883,1.0,88,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,466.816,105662.0,0.0,0,0,0,0,0
0.0,0,1.0,0.0522320957844352,0,0,11.517146543669448,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,18.0,1.0,1.0,1.0,0.03685461034032739,1.0,69,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,383.909,100422.0,0.0,0,0,0,0,0
0.0,0,1.0,0.16136341378271332,0,0,11.545886240921837,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.03792918935344694,1.0,40,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,1023.527,103350.0,0.0,0,0,0,0,0
0.0,0,1.0,0.07324047763911719,0,0,11.5218653845397,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,18.0,1.0,1.0,1.0,0.037028935829136064,1.0,90,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,507.039,100897.0,0.0,0,0,0,0,0
0.0,0,1.0,0.05114968553115735,0,0,11.535792021089943,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,18.0,1.0,1.0,1.0,0.037548242285271365,1.0,104,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,377.565,102312.0,0.0,0,0,0,0,0
0.0,0,1.0,0.06640119406366908,0,0,11.54166840050244,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.03776954390580111,1.0,35,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,466.954,102915.0,0.0,0,0,0,0,0
0.0,0,1.0,0.04678165512539341,0,0,11.545431376526487,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.03791194030508061,1.0,43,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,351.964,103303.0,0.0,0,0,0,0,0
0.0,0,1.0,0.04681919142043142,0,0,11.555812525772605,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.03830756741441903,1.0,66,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,352.184,104381.0,0.0,0,0,0,0,0
0.0,0,1.0,0.05577398646031715,0,0,11.53480436668867,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.037511175181335205,1.0,85,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,404.668,102211.0,0.0,0,0,0,0,0
0.0,0,1.0,0.07600622010532684,0,0,11.56649466751292,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.03871897556800749,1.0,77,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,523.2489999999999,105502.0,0.0,0,0,0,0,0
0.0,0,1.0,0.09023076972950324,0,0,11.519126200611833,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.0369276435451125,1.0,104,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,606.619,100621.0,0.0,0,0,0,0,0
0.0,0,1.0,0.052471645594586856,0,0,11.570307187208334,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.03886687698272306,1.0,36,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,385.313,105905.0,0.0,0,0,0,0,0
0.0,0,1.0,0.07434882205987585,0,0,11.553645054247246,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.038224625181849006,1.0,84,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,513.535,104155.0,0.0,0,0,0,0,0
0.0,0,1.0,0.055411931832723256,0,0,11.542668716219426,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.03780734501179541,1.0,39,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,402.546,103018.0,0.0,0,0,0,0,0
0.0,0,1.0,0.06994444969573421,0,0,11.554134584547908,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.03824334223433162,1.0,85,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,487.721,104206.0,0.0,0,0,0,0,0
0.0,0,1.0,0.08494890115908668,0,0,11.546128105797946,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.037938364379173715,1.0,81,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,575.662,103375.0,0.0,0,0,0,0,0
0.0,0,1.0,0.0711787113243931,0,0,10.8642543945108,0.15384615384615385,80.0,0.0,0.0,1.0,1.0,17.0,1.0,1.0,1.0,0.019183877791593328,1.0,62,0.25,1.0,0.0,1,0.0,0.0,3.0,2.0,25,2.0,1.0,0.0625,8,494.955,52273.0,0.0,0,0,0,0,0
0.0,0,1.0,0.06494444457714853,0,0,11.54121161307073,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.037752294857434775,1.0,115,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,458.416,102868.0,0.0,0,0,0,0,0
0.0,0,1.0,0.09179825128638588,0,0,11.538378763775222,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.037645497557975145,1.0,116,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,615.8059999999999,102577.0,0.0,0,0,0,0,0
0.0,0,1.0,0.09062387711026493,0,0,11.553568243432245,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.03822168917361644,1.0,82,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,608.923,104147.0,0.0,0,0,0,0,0
0.0,0,1.0,0.07980608749983366,0,0,11.55802310587326,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.038392344652134404,1.0,87,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,545.52,104612.0,0.0,0,0,0,0,0
0.0,0,1.0,0.04982448369679273,0,0,11.5682371747013,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.03878650375735653,1.0,46,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,369.798,105686.0,0.0,0,0,0,0,0
0.0,0,1.0,0.05292139865695137,0,0,11.529389191000893,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,18.0,1.0,1.0,1.0,0.037308590613288076,1.0,100,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,387.949,101659.0,0.0,0,0,0,0,0
0.0,0,1.0,0.048380360054966785,0,0,11.55333777558149,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.038212881148918736,1.0,77,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,361.334,104123.0,0.0,0,0,0,0,0
0.0,0,1.0,0.05639657709937939,0,0,11.55931274452335,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.03844188979105897,1.0,83,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,408.317,104747.0,0.0,0,0,0,0,0
0.0,0,1.0,0.10588272228226134,0,0,11.543503165434366,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.037838907100295506,1.0,87,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,698.3549999999999,103104.0,0.0,0,0,0,0,0
0.0,0,1.0,0.0803699850230183,0,0,11.577551482279897,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.03914946777510764,1.0,51,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,548.825,106675.0,0.0,0,0,0,0,0
0.0,0,1.0,0.05660183238542813,0,0,11.553683457442396,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.03822609318596529,1.0,74,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,409.52,104159.0,0.0,0,0,0,0,0
0.0,0,1.0,0.08899736119845883,0,0,11.563799171343039,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.03861474727575136,1.0,44,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,599.39,105218.0,0.0,0,0,0,0,0
0.0,0,1.0,0.06213775342544286,0,0,11.510963541656688,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.03662743670333251,1.0,55,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,441.966,99803.0,0.0,0,0,0,0,0
0.0,0,1.0,0.09912243554591595,0,0,11.551780726738901,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.038153426982209256,1.0,105,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,658.7330000000001,103961.0,0.0,0,0,0,0,0
0.0,0,1.0,0.06206387517202714,0,0,11.528985804516742,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.03729354357109617,1.0,55,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,441.533,101618.0,0.0,0,0,0,0,0
0.0,0,1.0,0.06144333196723969,0,0,11.48683813020691,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,18.0,1.0,1.0,1.0,0.03575434125517288,1.0,69,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,437.896,97424.0,0.0,0,0,0,0,0
0.0,0,1.0,0.0698828560479673,0,0,10.857497871437298,0.15384615384615385,80.0,0.0,0.0,1.0,1.0,17.0,1.0,1.0,1.0,0.019054693429360375,1.0,57,0.25,1.0,0.0,1,0.0,0.0,3.0,2.0,25,2.0,1.0,0.0625,8,487.36,51921.0,0.0,0,0,0,0,0
0.0,0,1.0,0.051597732398292843,0,0,11.580247608234384,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,18.0,1.0,1.0,1.0,0.03925516407148005,1.0,50,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,380.191,106963.0,0.0,0,0,0,0,0
0.0,0,1.0,0.05997617468982224,0,0,11.570203316121702,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.038862839971403274,1.0,47,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,429.297,105894.0,0.0,0,0,0,0,0
0.0,0,1.0,0.048411412808134595,0,0,11.562800754463877,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,18.0,1.0,1.0,1.0,0.038576212167698916,1.0,38,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,361.516,105113.0,0.0,0,0,0,0,0
0.0,0,1.0,0.05648871164174541,0,0,11.582348910413575,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,18.0,1.0,1.0,1.0,0.039337739303021,1.0,37,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,408.857,107188.0,0.0,0,0,0,0,0
0.0,0,1.0,0.0744762748434822,0,0,11.511574552899273,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,18.0,1.0,1.0,1.0,0.03664982376610584,1.0,64,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,514.282,99864.0,0.0,0,0,0,0,0
0.0,0,1.0,0.05442063240467402,0,0,11.563637590511876,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,18.0,1.0,1.0,1.0,0.03860850825825715,1.0,41,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,396.736,105201.0,0.0,0,0,0,0,0
0.0,0,1.0,0.05453648306072315,0,0,11.575787581726855,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,18.0,1.0,1.0,1.0,0.03908047158164231,1.0,43,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,397.415,106487.0,0.0,0,0,0,0,0
0.0,0,1.0,0.06932441834951547,0,0,11.534530388722613,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.03750089915252122,1.0,72,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,484.087,102183.0,0.0,0,0,0,0,0
0.0,0,1.0,0.0648287645406223,0,0,11.581013927602758,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.03928525815586387,1.0,43,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,457.738,107045.0,0.0,0,0,0,0,0
0.0,0,1.0,0.07150237655933447,0,0,11.580509344293759,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.039265440100294036,1.0,42,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,496.852,106991.0,0.0,0,0,0,0,0
0.0,0,1.0,0.05196405251395924,0,0,11.551569088562433,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,18.0,1.0,1.0,1.0,0.038145352959569695,1.0,50,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,382.338,103939.0,0.0,0,0,0,0,0
0.0,0,1.0,0.053360402689373164,0,0,11.536221981520663,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,18.0,1.0,1.0,1.0,0.037564390330550486,1.0,81,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,390.522,102356.0,0.0,0,0,0,0,0
0.0,0,1.0,0.06609424954197189,0,0,11.56811416241411,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.03878173274397861,1.0,46,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,465.155,105673.0,0.0,0,0,0,0,0
0.0,0,1.0,0.05219387701130559,0,0,11.514584088693098,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.036760291075856176,1.0,83,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,383.685,100165.0,0.0,0,0,0,0,0
0.0,0,1.0,0.07851654514575516,0,0,11.515791354383273,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.03680469820037375,1.0,93,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,537.9620000000001,100286.0,0.0,0,0,0,0,0
0.0,0,1.0,0.09295897590067487,0,0,11.46298914421421,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.03491170689242612,1.0,120,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,622.6089999999999,95128.0,0.0,0,0,0,0,0
0.0,0,1.0,0.05336432693839987,0,0,11.505225899243788,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,18.0,1.0,1.0,1.0,0.036417879115733034,1.0,80,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,390.545,99232.0,0.0,0,0,0,0,0
0.0,0,1.0,0.06345305932747927,0,0,11.525387490361277,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.037159588195485295,1.0,51,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,449.675,101253.0,0.0,0,0,0,0,0
0.0,0,1.0,0.06990657216165042,0,0,11.50432861774471,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.036385216024145725,1.0,55,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,487.499,99143.0,0.0,0,0,0,0,0
0.0,0,1.0,0.08007976121456532,0,0,11.508485623444166,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.036536787449152,1.0,62,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,547.124,99556.0,0.0,0,0,0,0,0
0.0,0,1.0,0.050512933471694395,0,0,11.544162469892072,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.03786386317027233,1.0,113,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,373.833,103172.0,0.0,0,0,0,0,0
0.0,0,1.0,0.0698634054223567,0,0,11.52986124167643,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.03732620666268348,1.0,115,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,487.246,101707.0,0.0,0,0,0,0,0
0.0,0,1.0,0.0711804175196221,0,0,11.511694707899366,0.15384615384615385,80.0,4.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,0.03665422777845469,1.0,61,0.25,1.0,0.0,1,0.0,0.024390243902439025,4.0,2.0,25,2.0,2.0,0.125,8,494.965,99876.0,0.0,0,0,0,0,0
